masterid,total,inj,fat,x,y
24969,19,22,1,-73.938617701411,40.7040797390224
24969,10,11,0,-73.938474757341,40.7039647377242
24975,12,11,2,-73.9383637057349,40.7015357539515
24976,17,19,0,-73.9080217010243,40.8317596875024
24977,20,21,0,-73.9556407476144,40.6466197737656
24984,17,17,0,-73.9095827017923,40.7021148019719
24991,10,12,0,-74.0012486637911,40.6469027406236
24998,19,21,0,-74.0116390286576,40.7127501248624
25001,37,37,2,-73.8962147852849,40.8163097515826
25007,14,18,0,-73.9905436487841,40.6641568084587
25015,10,11,0,-73.7800797476741,40.6792517625875
25021,13,16,0,-73.9460767071599,40.6942217317214
25024,14,15,0,-73.9926177498168,40.6030757374503
25032,22,23,0,-73.8303787370632,40.7136107780414
25039,32,35,0,-73.985083692255,40.6905377992965
25044,39,40,0,-73.8297957216418,40.7589737122293
25045,22,22,0,-73.8873027760038,40.6790867193251
25055,19,28,0,-73.927474750802,40.8210967681917
25058,12,12,0,-73.9176077494923,40.8325987091464
25067,22,22,0,-73.9517556647005,40.6913207272337
25104,9,11,0,-73.9429827210043,40.8025497411471
25105,16,15,1,-73.867592735601,40.8583457367675
25105,13,13,0,-73.8675918296919,40.8583140794234
25118,39,39,3,-73.9826587368706,40.6860777814983
25127,11,11,0,-73.9528207187771,40.7089667431434
25135,24,26,0,-73.9781477677655,40.630267787629
25136,11,11,0,-73.9538067739921,40.682839725053
25139,11,11,0,-73.9899357492853,40.716958743191
25151,11,11,0,-73.867873678181,40.8585067688422
25153,12,12,0,-73.8675517381187,40.7416707730393
25155,14,15,0,-73.9970106584476,40.6406827842247
25166,16,18,0,-73.9415347221255,40.6764117263732
25172,11,12,0,-73.8764007360463,40.7481207830892
25180,17,18,0,-73.9963936953372,40.7583337288722
25182,28,31,1,-73.9741816609974,40.5901067687207
25190,10,11,0,-73.9126617383791,40.646243760388
25191,56,56,4,-73.873672707507,40.756830772123
25210,27,28,0,-73.9429626717106,40.7058857188855
25216,13,14,0,-73.9097357302579,40.8482467620632
25218,11,12,0,-73.8558237800079,40.7196957889011
25222,161,181,8,-73.9879497185154,40.7498547761792
25222,19,20,0,-73.9877367388968,40.7497687696254
25225,33,34,0,-73.9839966654992,40.7293607208171
25232,11,11,0,-74.0062866415778,40.7337287604684
25235,14,18,0,-73.9609617295254,40.5961557376292
25240,18,18,0,-73.8194027846839,40.7508757470521
25248,17,19,0,-73.9834336897411,40.7220007218227
25250,32,33,0,-73.9455986783094,40.7114687698827
25256,35,36,0,-73.9783117025161,40.7482977877085
25263,8,11,0,-73.968154733817,40.6372948091245
25264,41,42,1,-73.9791097124849,40.6050428032731
25271,35,37,2,-73.9729907687192,40.6088067710292
25283,18,18,0,-74.0827796391475,40.6235298167835
25284,51,55,1,-73.7938877603788,40.6862577618607
25291,25,27,0,-73.7723297229652,40.5958087585605
25292,14,20,1,-73.8955617115927,40.8514607255557
25295,25,27,0,-73.8239307475484,40.759888699128
25303,14,29,0,-73.8874767207132,40.6689157397357
25308,10,13,0,-73.9685807290132,40.6146218114719
25318,10,16,0,-73.9570217228372,40.7164547763443
25319,17,19,0,-73.9899036507422,40.6336837684318
25321,32,33,0,-73.9737237070168,40.7546077380315
25325,11,11,0,-73.9659687061857,40.6770507940329
25332,18,20,0,-73.8722247974769,40.7510557837817
25339,23,28,0,-73.9433256954339,40.7080597222451
25344,34,39,0,-74.0013827307052,40.7310527235362
25351,17,18,0,-73.9372617356206,40.7451817608404
25354,53,53,0,-73.9638676557449,40.7569927428677
25363,13,14,0,-73.9323137011864,40.707736781594
25397,17,18,0,-73.9236796708364,40.6525318054531
25403,18,20,1,-73.862139792086,40.8759897339379
25406,13,14,0,-73.9624447667344,40.6631657721034
25406,37,47,0,-73.9623787047889,40.663069777986
25415,41,44,0,-73.9499107328932,40.6760817523459
25418,25,27,0,-73.9424047453371,40.8221517401799
25425,34,34,1,-73.9869326844014,40.7209537135257
25427,37,37,0,-73.9887306790278,40.7452737227525
25429,16,16,0,-73.8636537558309,40.8326757286452
25434,14,14,0,-73.9034566745436,40.8303277606254
25438,17,19,0,-73.8861597150263,40.7495437612613
25441,10,11,0,-73.7792888156171,40.7576357666711
25449,36,41,0,-73.9786637546098,40.7508437092161
25450,9,13,0,-73.9565156771902,40.7630327455059
25461,12,15,1,-74.1169906788994,40.6121407804661
25476,31,33,0,-73.9786056502828,40.7410007747639
25499,15,16,0,-73.9288727019602,40.8646587125159
25519,34,34,0,-73.9957446777079,40.720877756483
25525,17,18,0,-73.9565467004836,40.685518788415
25535,27,31,0,-73.7919908112366,40.7110127541899
25536,10,11,0,-73.9714117664081,40.675735797262
25542,11,11,0,-73.8002009937814,40.70334102323
25542,132,142,0,-73.800199759803,40.7033327776412
25544,37,37,1,-73.8434326922875,40.8627587307458
25588,17,19,0,-73.9600817379066,40.6748687528948
25595,31,33,0,-73.9496487682187,40.697576797769
25600,20,20,2,-73.8927647328551,40.8650217194591
25611,16,20,1,-73.9276987418592,40.6539738120726
25626,16,17,1,-73.9886136679943,40.6383777544746
25632,16,16,0,-73.9927780173796,40.7429010214412
25632,135,155,3,-73.9927767192381,40.7428927735172
25643,15,15,0,-73.9899436650124,40.7671817173253
25648,24,25,0,-73.864630743156,40.7342627672283
25658,70,74,0,-73.9811206592501,40.7792817707637
25660,18,21,0,-73.9597116974571,40.6874067974865
25670,20,19,1,-73.9291537023853,40.683410750137
25679,25,26,0,-73.9528076809653,40.6778337368329
25693,8,11,0,-74.1158446840293,40.6416127508237
25696,19,20,0,-73.9688626643519,40.6776447552694
25715,45,44,2,-73.9990226454123,40.7496307401959
25728,24,25,0,-73.9373446778814,40.6623837258381
25740,46,47,2,-73.9665956902778,40.7532457470258
25745,13,13,0,-73.9372516804679,40.7934507534611
25770,21,23,0,-73.9369027292209,40.6922788000935
25774,16,18,0,-73.9556816769486,40.6376358090178
25797,35,44,0,-73.9993317390221,40.624662747333
25799,13,13,0,-73.8233937919428,40.7543687739985
25803,23,23,1,-73.8570417439785,40.7324997790495
25824,34,36,0,-73.9429276819344,40.7899237031136
25827,14,13,1,-73.8751407804344,40.7566807791908
25837,19,19,0,-73.9908107476661,40.6397137627265
25847,22,24,0,-73.9792226657625,40.665740788699
25861,16,16,0,-73.9938967621847,40.6816177774441
25862,24,22,2,-73.8931747880968,40.6801547289113
25885,45,46,0,-73.9973436577944,40.7366587951108
25902,31,32,0,-73.9914336828402,40.7317127429951
25914,16,18,0,-73.9841637236383,40.7151817960703
25916,68,73,1,-73.8261987155748,40.7465427828185
25930,41,47,1,-73.9762586772115,40.6259737732136
25939,34,36,0,-73.8304688093699,40.7602137767168
25941,17,18,0,-73.9282257446353,40.6647017383238
25942,11,19,0,-74.0115966927908,40.640406775026
25943,17,17,0,-73.9371437167362,40.6009317695603
25956,22,26,0,-73.9628727500813,40.6980397690669
25971,27,29,0,-73.9177847714759,40.7033857917231
25979,13,13,0,-73.9908047357837,40.6184998015685
25980,14,15,0,-73.9168857842961,40.7427777933443
25981,8,11,0,-73.874036774493,40.6737687604798
25985,29,29,1,-73.9666457269231,40.7991167236206
25992,14,15,0,-74.0135686638326,40.6277147482131
26000,18,19,0,-73.9146417324543,40.6874977726202
26002,11,15,0,-73.8768607754546,40.8711377354233
26002,30,30,0,-73.8767937237046,40.8710677193942
26003,21,23,0,-73.8911127744824,40.8588536935237
26013,21,28,0,-73.9422917131033,40.6684637840717
26019,13,13,0,-73.9576147070279,40.7036297352081
26023,15,22,1,-73.8025117602771,40.780220772122
26027,10,12,0,-73.9525707259293,40.8082287389801
26077,32,31,1,-73.9757737483987,40.7406247090783
26088,12,11,1,-73.9801657442632,40.605171768789
26097,11,12,0,-73.9273977210981,40.6650647489514
26104,15,16,0,-73.9248417367333,40.6762767507381
26142,19,22,0,-73.9385906640696,40.7998697108896
26154,20,23,0,-74.0071996492723,40.713031738009
26160,24,31,1,-73.9164916926598,40.7446847750944
26167,23,29,1,-73.916496673371,40.8188666965772
26170,31,34,0,-73.9918997206761,40.7311447780709
26173,14,15,0,-73.7585687908147,40.6926937832234
26174,58,68,3,-73.9514697183393,40.5993598179956
26175,19,18,1,-73.9757997547203,40.6235857572615
26191,25,25,1,-73.9179587758282,40.8061077398563
26205,23,26,1,-73.8522167212125,40.8363537001828
26214,98,102,0,-73.9619556807591,40.759614749678
26219,33,40,0,-74.0025727545552,40.71987774748
26230,13,17,0,-73.7610967797376,40.7202727075586
26238,46,50,0,-73.9774197299195,40.755327708903
26245,16,18,0,-73.923691742025,40.6878037532014
26247,12,12,0,-73.9812307266735,40.6420357402753
26255,22,22,1,-73.9626987593957,40.7697167687496
26271,60,65,0,-73.9787656813877,40.7773947779692
26277,21,23,0,-73.9205807388423,40.8122587556505
26285,21,25,0,-74.0116426415208,40.7096637580533
26289,13,14,0,-74.0043006526178,40.7078027454166
26291,15,16,1,-73.9342286806008,40.6604067296302
26298,15,15,0,-73.7369147847054,40.7224587080376
26302,39,41,2,-73.8219237416165,40.7531577389482
26313,13,13,0,-73.9377747537048,40.6816807692196
26320,16,17,0,-74.0035067161627,40.7174157814426
26322,55,54,1,-73.9944667008894,40.7558867554323
26339,18,22,0,-73.9592737190073,40.6852077480235
26342,14,15,0,-73.7540617854975,40.5994907620027
26350,31,33,0,-73.9719086840342,40.6764237902278
26369,15,17,0,-73.9390716743678,40.6728077843059
26374,40,46,0,-73.9283646874292,40.6328347568879
26383,20,20,1,-73.9423727454926,40.6676107886963
26386,13,19,0,-73.9682177303416,40.6049288045112
26387,11,12,0,-73.9111987529921,40.8347097455909
26418,18,23,0,-73.9539877198685,40.6736117831849
26426,15,18,0,-73.8569897023583,40.7472457041777
26427,11,16,0,-73.9250797291811,40.6738357703762
26439,10,12,0,-73.855930783006,40.7302897340307
26444,14,15,0,-73.9907666945992,40.7365187727508
26450,15,15,0,-73.9936130347314,40.7359939691122
26450,109,116,0,-73.9936117367136,40.7359857233775
26453,15,15,0,-73.9004877126326,40.6967287633754
26458,15,15,0,-73.9445676969652,40.5890317910618
26472,20,20,0,-73.9861536533883,40.6890097188651
26486,13,13,0,-73.9660807547571,40.7897197450754
26493,19,20,0,-74.0050737192417,40.6501347993255
26495,40,40,1,-73.9728097529432,40.7558477209805
26499,26,28,0,-73.9892986586,40.6655577362391
26500,28,31,0,-73.8743736876474,40.8790827552627
26501,20,21,0,-73.9193597481537,40.8647967110731
26542,13,13,0,-73.8910417399972,40.7607157525085
26555,42,49,2,-73.9406936849325,40.5937898221914
26556,15,16,0,-73.9792547377134,40.7869237406531
26563,11,11,0,-73.9870657547622,40.6153517959296
26566,86,92,2,-73.9907177590077,40.7559177183327
26567,16,18,0,-73.9171107437886,40.6825477347916
26569,17,18,0,-73.9689277419605,40.7909217111617
26572,23,23,1,-74.0068127576478,40.6484597615116
26575,34,37,0,-73.9162107782026,40.6990267838763
26595,25,31,0,-73.9374996560456,40.8441347734721
26599,13,13,0,-73.9988296898071,40.7306577458926
26610,11,11,0,-74.0081426622664,40.7381347225579
26614,24,24,1,-73.9721067408647,40.6331288121389
26615,23,23,0,-73.9982597533932,40.7353777318374
26620,25,25,0,-73.9835326538213,40.7342427252616
26624,16,17,0,-73.9925186802475,40.6696457605517
26634,19,21,0,-73.9172297169346,40.7707847336717
26635,41,45,2,-73.863548772803,40.8378507362175
26641,11,12,0,-74.021492753397,40.6250748039424
26653,51,53,0,-73.9604636977937,40.6472397531487
26655,18,18,0,-73.9492057311375,40.7425157288639
26669,32,33,2,-73.9465637487871,40.7889897323678
26679,14,14,0,-73.8979577255743,40.8667177049086
26687,12,12,0,-73.954400677409,40.6808497212901
26706,48,53,0,-73.9439406761847,40.6982357577404
26709,16,19,0,-73.8989427936169,40.6687997276831
26725,34,36,0,-73.9161516745736,40.746345793041
26733,33,36,0,-73.9344606858791,40.6625607374269
26747,25,26,0,-73.7537527887447,40.6007027692434
26751,22,24,1,-73.9614586722238,40.8011637759742
26754,16,16,1,-73.8311306974038,40.8452987176636
26768,13,13,0,-73.9884187167187,40.6208627859506
26771,15,16,1,-73.873426768396,40.6751717360131
26773,12,12,0,-73.994577681441,40.660215812498
26800,10,11,0,-73.9073347638121,40.6714967872879
26805,113,110,3,-73.9629116549832,40.7582867694931
26808,21,22,0,-73.9740587391937,40.7889767839284
26813,12,13,0,-73.9530427517342,40.8075997388484
26834,19,20,0,-73.8554777239224,40.8484327053783
26855,17,17,0,-73.9423937445565,40.6558717833526
26865,13,13,0,-73.9855546810661,40.6098907461168
26867,21,23,0,-73.9565797363803,40.6967757419116
26869,7,11,0,-74.0104836475904,40.6276788056099
26876,19,21,0,-73.9798057331482,40.686630770462
26879,11,12,0,-73.9689027430831,40.7698707427592
26888,21,23,0,-73.8854077588262,40.8544767435434
26893,49,50,2,-73.9842486667043,40.7401517167852
26899,18,18,1,-73.939775746295,40.847202758014
26900,53,57,0,-73.9382626835879,40.850901770006
26903,53,54,1,-73.9781227350098,40.7630297224177
26906,10,11,0,-74.0228446878766,40.61946576917
26908,11,11,0,-73.9574727633089,40.7291597699158
26909,23,28,1,-73.8489157747086,40.7315947514248
26913,17,17,0,-73.9726857055794,40.6874067720384
26917,15,15,0,-73.9103547892135,40.6942507681194
26919,11,12,0,-73.8301727249298,40.688770762485
26926,24,26,0,-73.9485817144195,40.6508397293186
26933,28,31,0,-73.985226681003,40.7388217572132
26934,20,21,0,-73.9370416939837,40.6416438072542
26935,13,14,0,-73.9633657116121,40.635516773097
26937,11,12,0,-73.9333467452052,40.758263753954
26971,8,11,0,-73.8485387035119,40.7263547753721
26983,19,19,0,-73.9550776739052,40.7801427562976
26984,13,14,1,-73.9166107482382,40.7045407434145
26988,95,103,0,-73.98989771645,40.7295457510025
27019,19,20,0,-73.9021367431741,40.7051457437862
27038,16,16,0,-73.9275607076347,40.6618987766287
27047,11,11,0,-73.9092206961004,40.8369867218462
27059,10,12,0,-73.7964617692305,40.7114567301186
27062,127,137,2,-73.9984877507203,40.7452777311128
27067,22,23,0,-73.941428656218,40.8235037598581
27076,12,12,0,-73.9572089774314,40.6635169823608
27076,65,82,2,-73.9572076952571,40.6635087498307
27085,11,12,0,-73.8684607570236,40.8326837059996
27093,26,27,1,-73.9570236798596,40.69896277891
27096,22,22,0,-73.9675626847677,40.7978597117773
27102,32,33,0,-73.9589077310196,40.6512027427513
27115,20,21,0,-73.8718407900397,40.7488957876009
27118,12,12,0,-73.8668077951426,40.8509367041472
27134,16,17,0,-73.9286077837297,40.6351807718251
27135,16,19,0,-73.9100117430955,40.6483387546026
27143,13,13,0,-73.95527169612,40.7885657012606
27149,32,34,0,-73.9138387420007,40.8241746933343
27164,28,28,0,-73.9451737229816,40.7908757207995
27165,58,60,0,-74.0009506620626,40.7316827289565
27167,13,14,0,-73.8903877120319,40.8546806913229
27203,11,17,0,-73.9289636697193,40.6567327958395
27212,11,13,1,-73.9955126818639,40.6397967406909
27220,13,13,0,-73.9759787144177,40.7914217708763
27268,16,18,0,-73.9174897275924,40.6693768086107
27278,23,23,0,-73.9597517109456,40.77951476673
27283,43,44,1,-73.9746516504761,40.7590777581518
27284,37,38,0,-73.999969673654,40.7346787311859
27290,13,15,0,-73.9001857248391,40.6586697938672
27318,12,13,0,-73.8948637457438,40.8239267335587
27321,40,42,0,-73.9060726981363,40.7128927190166
27322,13,15,1,-73.9508817335937,40.6869237594746
27331,15,15,0,-73.954160654333,40.7814047167847
27335,46,52,0,-73.924788675095,40.8616387210947
27335,17,18,0,-73.9247416819179,40.8615657668149
27345,9,11,0,-73.9618907258318,40.6177897434924
27347,14,15,0,-73.8792697465957,40.7481127374029
27348,16,16,0,-73.9808447518224,40.7297087643254
27376,23,22,2,-73.9027757393952,40.8816396823165
27389,90,101,2,-73.9650927098161,40.6247537559349
27393,16,18,0,-73.9323687265351,40.6845487517831
27410,12,13,0,-73.9887096618792,40.6852157713924
27418,38,36,2,-73.9935496472998,40.7571287683078
27418,21,20,1,-73.9935101058605,40.7571863879677
27419,19,20,0,-73.9621507678412,40.6445887545294
27435,35,36,1,-73.7900897795771,40.6949697846426
27438,13,14,0,-73.8647987654265,40.8544237548318
27444,12,13,0,-73.9569846642652,40.6877207304163
27464,10,11,0,-73.9353937544628,40.7449497838744
27480,13,14,0,-73.9395317486051,40.6904757900743
27481,8,11,0,-73.8643826959655,40.8678297108787
27485,10,11,0,-73.7926128053292,40.7099837480021
27486,11,11,0,-73.9734736870786,40.6962327431617
27486,16,16,0,-73.9734027053403,40.6959067251298
27487,51,55,0,-73.9916016765516,40.72710377569
27493,10,11,0,-74.0003287063057,40.7352827958779
27495,32,44,0,-73.9580357022075,40.6943437182727
27502,17,18,0,-73.977452667449,40.6808437819913
27503,20,21,0,-73.9216616798116,40.8313237215418
27506,21,23,0,-74.0147566540231,40.6339538035802
27511,21,23,0,-73.8577036934326,40.7486657355057
27512,35,41,2,-73.9278117526393,40.7698817244621
27516,9,11,0,-73.9030147227054,40.8163056983062
27525,21,25,0,-73.9821136950685,40.783018738474
27530,24,28,0,-73.7517567858327,40.666386740477
27539,63,66,0,-73.9767136559679,40.7591457873954
27551,58,61,1,-73.9896007198942,40.7472657190335
27552,21,22,0,-73.9254157528212,40.6576807688222
27552,12,12,1,-73.9247237852985,40.6570377837437
27559,30,31,0,-73.9233957533493,40.6863337811167
27567,17,19,0,-73.9201257859672,40.6998107270445
27569,13,14,0,-73.9627437480187,40.7076827273926
27578,14,14,0,-73.9865186729036,40.7370357468107
27581,11,11,2,-73.9769926760992,40.6111497587032
27589,16,15,1,-73.9230567520615,40.8167077599991
27597,35,37,0,-73.9476957175355,40.7903067216117
27598,19,22,1,-73.9057637821987,40.8233206977856
27599,19,19,0,-73.8460536915583,40.8703706820107
27601,94,95,5,-73.9947897157637,40.718440760957
27608,44,52,0,-73.9409997117707,40.8191217037559
27609,56,64,0,-74.0770047071089,40.6377957348371
27609,17,16,1,-74.0768916429057,40.6377707780229
27609,13,14,0,-74.0760246709356,40.637721773873
27614,15,18,0,-73.975241714437,40.6853967192304
27623,17,19,0,-73.9605066615656,40.7999387176549
27627,8,11,0,-73.9629677450013,40.5870088190701
27631,15,17,0,-73.9065436779301,40.694551737563
27644,15,17,1,-73.8575696961666,40.8611557310416
27645,12,13,0,-73.9559587339919,40.6390637410059
27649,50,58,1,-73.9667246612132,40.6323027968113
27651,11,11,0,-73.8242057053886,40.7681507826174
27653,22,23,0,-73.9640586836675,40.7678387571237
27660,15,17,0,-73.9197107519689,40.6717467611304
27661,51,54,0,-73.9771786814792,40.7585257179198
27671,11,11,0,-73.9611737729088,40.5757957416221
27681,21,23,0,-73.8037477881658,40.7621667212278
