MPOCE10,TADCE10,GEOID10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10
21000000,00000173,2100000000000173,G6300,S,1196406368,12773018,+37.6543996,-083.8462781
51000000,10000034,5100000010000034,G6300,S,682608007,462579927,+37.6666167,-076.4616518
21000000,00000022,2100000000000022,G6300,S,1427630149,13509021,+37.0927316,-087.7631450
21000000,00000023,2100000000000023,G6300,S,834383259,8763910,+36.9064095,-087.3852909
21000000,00000025,2100000000000025,G6300,S,199574572,999111,+36.6830477,-087.5246451
21000000,00000024,2100000000000024,G6300,S,289746964,2361072,+36.7922269,-087.6101807
26000000,26UP0004,2600000026UP0004,G6300,S,6840020858,4625044926,+46.6760776,-087.7855119
26000000,26UP0003,2600000026UP0003,G6300,S,170413415,1924911,+46.6029267,-087.5149010
72052600,00000053,7205260000000053,G6300,S,127880564,0,+46.5681251,-120.6915461
72052600,00000049,7205260000000049,G6300,S,5328242677,4835223,+46.2408192,-120.7834030
72052600,00000048,7205260000000048,G6300,S,3326442896,21326500,+46.7346409,-121.0722280
72052600,00000056,7205260000000056,G6300,S,21544482,0,+46.5737946,-120.5593286
72052600,00000054,7205260000000054,G6300,S,53480253,911578,+46.6450143,-120.5672498
72052600,00000055,7205260000000055,G6300,S,9530285,0,+46.5990125,-120.5347365
72052600,00000058,7205260000000058,G6300,S,106997018,1509774,+46.6173816,-120.4356999
72052600,00000052,7205260000000052,G6300,S,1473656794,10886343,+46.5273322,-120.1033355
72052600,00000051,7205260000000051,G6300,S,126883901,608131,+46.3232841,-120.1026783
72052600,00000050,7205260000000050,G6300,S,449853197,69748,+46.4010445,-120.3040381
72052600,00000057,7205260000000057,G6300,S,100767531,967784,+46.5365680,-120.4171048
51000000,00500001,5100000000500001,G6300,S,85455746,1841622,+37.1403977,-080.5182670
51000000,10000025,5100000010000025,G6300,S,1171114701,1818478,+37.2798510,-081.9191664
51000000,10000026,5100000010000026,G6300,S,1068081864,2756872,+37.1168845,-081.5091588
26000000,26137001,2600000026137001,G6300,S,1333819263,29004327,+45.0217942,-084.5765966
72562100,79002200,7256210079002200,G6300,S,656787269,11236779,+38.5602953,-081.8957077
72562100,79002100,7256210079002100,G6300,S,238641797,863389,+38.3811805,-081.9720933
51000000,00200005,5100000000200005,G6300,S,2472237868,7153692,+38.2811039,-079.3693983
51000000,10000033,5100000010000033,G6300,S,1525708476,59158189,+37.7168408,-076.9837198
72063800,00000019,7206380000000019,G6300,S,420997032,2109588,+36.1477956,-080.7738578
72063800,00000016,7206380000000016,G6300,S,363400597,2502989,+36.4290492,-080.5170033
72063800,00000017,7206380000000017,G6300,S,418157755,2538936,+36.4987384,-080.7721102
72063800,00000018,7206380000000018,G6300,S,582539147,5428931,+36.3561897,-080.7319663
53000000,00000014,5300000000000014,G6300,S,1840681127,86722519,+47.3479888,-123.2822485
53000000,00000015,5300000000000015,G6300,S,644292695,150428237,+47.3583464,-122.9602409
21000000,00000177,2100000000000177,G6300,S,725622935,4466130,+37.2303458,-083.1745808
37000001,00000004,3700000100000004,G6300,S,1344896775,14819941,+34.7035630,-078.6464867
51000001,000AM001,51000001000AM001,G6300,S,1367666782,10729892,+37.2904905,-078.0047714
51000001,000LN001,51000001000LN001,G6300,S,1484795773,3787793,+36.9818765,-078.2020490
26000000,26UP0002,2600000026UP0002,G6300,S,9270193754,7379209492,+46.7571473,-089.2954554
45000000,00000073,4500000000000073,G6300,S,1484068506,2432567,+33.7162886,-079.9928645
45000000,00000072,4500000000000072,G6300,S,1707621520,6095574,+33.5885390,-079.6512359
51198200,00000002,5119820000000002,G6300,S,12339044,11479,+38.0414012,-078.5078855
51198200,00000001,5119820000000001,G6300,S,16286087,52974,+38.0281967,-078.4830623
51198200,00000006,5119820000000006,G6300,S,28987102,517789,+38.0952046,-078.4606726
35000000,00000008,3500000000000008,G6300,S,7679549806,431978,+32.1842947,-107.7469217
51000000,10000006,5100000010000006,G6300,S,1084804000,4046431,+38.3668092,-078.2564722
28000000,28091001,2800000028091001,G6300,S,1404769502,16149941,+31.2301257,-089.8217357
16197700,00BS0003,1619770000BS0003,G6300,S,8823274798,33125346,+47.3329125,-116.0116838
51000000,00400006,5100000000400006,G6300,S,402915120,1624793,+39.0911023,-078.3036236
51000000,00400005,5100000000400005,G6300,S,550888897,2889998,+39.2882952,-078.2749859
51000000,00400004,5100000000400004,G6300,S,117145818,693016,+39.1991035,-078.1106814
11196500,00001037,1119650000001037,G6300,S,25978361,227643,+38.7754476,-077.4454430
51000000,10000022,5100000010000022,G6300,S,1063629749,5372681,+36.9745607,-082.6215601
37000000,0001PASQ,370000000001PASQ,G6300,S,719930511,3972230,+36.3103885,-076.4205372
37000000,0002PASQ,370000000002PASQ,G6300,S,508045318,369713817,+36.1515941,-076.2532762
51000000,10000030,5100000010000030,G6300,S,2942010349,23183517,+37.9278083,-079.5844433
53000000,00000059,5300000000000059,G6300,S,5905866764,91732765,+47.1244443,-120.6767136
53000000,00000060,5300000000000060,G6300,S,44829936,628238,+46.9980596,-120.5494156
28000000,28075003,2800000028075003,G6300,S,694389854,8079087,+32.4845701,-088.5710426
28000000,28075001,2800000028075001,G6300,S,1054292664,21383015,+32.3139722,-088.7863266
28000000,28075002,2800000028075002,G6300,S,73764167,330036,+32.3810796,-088.7060463
04000000,ADOT0012,04000000ADOT0012,G6300,S,16746134230,61579037,+33.0170328,-109.6899648
51000000,00300002,5100000000300002,G6300,S,73567483,564411,+37.3787431,-079.1791485
51000000,00300003,5100000000300003,G6300,S,53672228,780586,+37.4313228,-079.2058354
28000000,28129001,2800000028129001,G6300,S,2869923399,4567206,+32.0131243,-089.3668029
51199200,TAD00005,51199200TAD00005,G6300,S,134974977,4021756,+38.3710184,-077.5365294
51199200,TAD00004,51199200TAD00004,G6300,S,131310724,808091,+38.4672811,-077.5601172
51199200,TAD00006,51199200TAD00006,G6300,S,116411158,5384040,+38.3091386,-077.3914204
51199200,TAD00001,51199200TAD00001,G6300,S,135780098,14810192,+38.4265550,-077.3647948
51199200,TAD00002,51199200TAD00002,G6300,S,134832513,3279938,+38.5256053,-077.4583950
51199200,TAD00003,51199200TAD00003,G6300,S,43283358,114538,+38.4446859,-077.4385857
51197402,00000004,5119740200000004,G6300,S,96273154,401690,+37.3706002,-080.0116094
51197402,00000007,5119740200000007,G6300,S,114694176,586391,+37.2107025,-079.9244008
51197402,00000005,5119740200000005,G6300,S,391045461,809109,+37.2617642,-080.1310314
51197402,00000003,5119740200000003,G6300,S,121476528,166311,+37.3641776,-079.8579692
51197402,00000006,5119740200000006,G6300,S,23003610,57916,+37.2223246,-080.0098454
08197701,0000EAST,081977010000EAST,G6300,S,207661102,197709,+39.8213847,-104.7648445
08197701,000NORTH,08197701000NORTH,G6300,S,304809692,6258981,+39.9487875,-104.9163741
08197701,INRNORTH,08197701INRNORTH,G6300,S,231848546,6596079,+39.8473052,-104.9132342
72060900,00000004,7206090000000004,G6300,S,132918226,620517,+35.6427776,-081.2074663
72060900,00000003,7206090000000003,G6300,S,331240150,26053741,+35.6345054,-081.0708183
72060900,00000005,7206090000000005,G6300,S,319631301,2595164,+35.6290983,-081.3602640
72060900,00000001,7206090000000001,G6300,S,85028002,3209111,+35.7447867,-081.3250979
72060900,00000002,7206090000000002,G6300,S,163866092,5578529,+35.7678258,-081.1955927
47000000,00000002,4700000000000002,G6300,S,6495556092,141562487,+35.4704259,-089.2811017
26260490,00000002,2626049000000002,G6300,S,195590080,4656877,+42.8776406,-083.8580321
26260490,00000007,2626049000000007,G6300,S,178951770,1372721,+43.0463705,-083.8696919
26260490,00000006,2626049000000006,G6300,S,99552501,420339,+42.9222070,-083.7408125
26260490,00000001,2626049000000001,G6300,S,84733374,10667616,+42.8276345,-083.7467863
26260490,00000009,2626049000000009,G6300,S,49663551,511844,+43.0091272,-083.7709570
26260490,00000015,2626049000000015,G6300,S,24143504,141580,+42.9903670,-083.7145189
26260490,00000013,2626049000000013,G6300,S,60490133,177344,+43.0008999,-083.6181904
26260490,00000005,2626049000000005,G6300,S,35996841,166052,+42.9404796,-083.6377530
21000000,00000182,2100000000000182,G6300,S,1118910419,2030558,+37.6890827,-083.0002441
26260490,00000004,2626049000000004,G6300,S,58035771,752015,+42.8936977,-083.6137625
26260490,00000008,2626049000000008,G6300,S,184778811,1334944,+43.1845249,-083.8040520
26260490,00000014,2626049000000014,G6300,S,16842744,349476,+43.0084577,-083.6602463
26260490,00000003,2626049000000003,G6300,S,182619796,2673766,+42.9581926,-083.5165795
26260490,00000016,2626049000000016,G6300,S,22194255,945027,+43.0489046,-083.6688262
26260490,00000012,2626049000000012,G6300,S,75287965,3125109,+43.0955265,-083.6302020
26260490,00000011,2626049000000011,G6300,S,272742695,4859998,+43.1420117,-083.5564765
26260490,00000010,2626049000000010,G6300,S,84698452,293757,+43.0923585,-083.7595561
26260490,00000017,2626049000000017,G6300,S,11421955,63641,+43.0601633,-083.7153890
26260490,00000018,2626049000000018,G6300,S,12019547,146744,+43.0293114,-083.7144290
28197500,00000032,2819750000000032,G6300,S,98285336,1417270,+32.2931697,-090.0949050
28197500,00000031,2819750000000031,G6300,S,64874284,28172778,+32.3746620,-090.0443191
28197500,00000027,2819750000000027,G6300,S,635972101,45269855,+32.4180251,-089.8645437
28197500,00000030,2819750000000030,G6300,S,97828573,424215,+32.2752821,-089.9985401
28197500,00000029,2819750000000029,G6300,S,143357308,1324867,+32.2120905,-090.1392701
28197500,00000028,2819750000000028,G6300,S,968184028,2641626,+32.1361712,-089.9494670
37000001,72743002,3700000172743002,G6300,S,420900896,6730926,+35.3634480,-078.7750328
37000001,72743004,3700000172743004,G6300,S,515236380,3259985,+35.3624540,-079.0127633
37000001,72743001,3700000172743001,G6300,S,154987499,1899206,+35.3198989,-078.6186801
37000001,72743000,3700000172743000,G6300,S,288930323,2372851,+35.4961081,-078.8202967
37000001,72743003,3700000172743003,G6300,S,160953840,2097721,+35.2600076,-079.0147101
28000000,28139001,2800000028139001,G6300,S,2238850429,10837277,+34.7934541,-089.0362904
54000000,54109001,5400000054109001,G6300,S,1293576175,6128172,+37.6037173,-081.5488841
37000001,82743000,3700000182743000,G6300,S,787974961,2684358,+35.0386048,-079.2713428
37000001,82743001,3700000182743001,G6300,S,224054711,1328022,+34.9610862,-079.1277245
37000001,00WATA02,3700000100WATA02,G6300,S,842465011,1185603,+36.1316605,-081.8701140
37000001,00ASHE02,3700000100ASHE02,G6300,S,1006618116,5736724,+36.4057724,-081.5520053
37000001,00WATA03,3700000100WATA03,G6300,S,237331667,966056,+36.2218296,-081.7034291
37000001,00WILK02,3700000100WILK02,G6300,S,1090581660,5779864,+36.1645439,-081.3243597
21000000,00000100,2100000000000100,G6300,S,468554728,6466023,+37.6181043,-084.8683523
21000000,00000114,2100000000000114,G6300,S,688576482,12093785,+37.6301619,-084.5458557
21000000,00000101,2100000000000101,G6300,S,767812864,7233071,+37.4451357,-084.6620098
34198200,00000081,3419820000000081,G6300,S,5482481,280197,+40.7548901,-074.0607495
34198200,00000082,3419820000000082,G6300,S,2065020,47560,+40.7424183,-074.0500679
34198200,00000069,3419820000000069,G6300,S,2684847,0,+40.7303025,-074.0621902
34198200,00000086,3419820000000086,G6300,S,11186995,11760689,+40.6854793,-074.0511935
34198200,00000066,3419820000000066,G6300,S,9739707,8076314,+40.6575282,-074.0974666
34198200,00000080,3419820000000080,G6300,S,2251462,0,+40.7253729,-074.0469922
34198200,00000068,3419820000000068,G6300,S,2735796,2167326,+40.7205408,-074.0339053
34198200,00000072,3419820000000072,G6300,S,4594323,240945,+40.7694616,-074.1451101
34198200,00000063,3419820000000063,G6300,S,1513441,0,+40.7598863,-074.0379326
34198200,00000073,3419820000000073,G6300,S,2744403,2719515,+40.7725425,-074.0114462
34198200,00000085,3419820000000085,G6300,S,3009472,3521098,+40.6856433,-074.1211388
34198200,00000083,3419820000000083,G6300,S,3120758,1763164,+40.7140352,-074.1010924
34198200,00000070,3419820000000070,G6300,S,2556727,0,+40.6952750,-074.0927815
34198200,00000067,3419820000000067,G6300,S,2283732,2072077,+40.6617513,-074.1306225
34198200,00000084,3419820000000084,G6300,S,2311333,0,+40.7111592,-074.0847674
34198200,00000071,3419820000000071,G6300,S,3920127,261613,+40.7298335,-074.0814982
34198200,00000079,3419820000000079,G6300,S,2090758,1905368,+40.7461480,-074.0253419
34198200,00000065,3419820000000065,G6300,S,1212117,0,+40.7432163,-074.0371693
34198200,00000078,3419820000000078,G6300,S,2571486,759669,+40.7990460,-073.9998008
34198200,00000075,3419820000000075,G6300,S,1312880,0,+40.7916303,-074.0097140
34198200,00000064,3419820000000064,G6300,S,4200781,1595,+40.7960221,-074.0229170
34198200,00000074,3419820000000074,G6300,S,1834703,0,+40.7829094,-074.0192835
34198200,00000076,3419820000000076,G6300,S,1095184,0,+40.7711223,-074.0309272
51199100,00000124,5119910000000124,G6300,S,83950884,164504442,+37.1332915,-076.2941687
51199100,00000122,5119910000000122,G6300,S,25671406,69689398,+37.0010333,-076.3271117
51199100,00000125,5119910000000125,G6300,S,35898775,148596347,+37.0877613,-076.1908341
51199100,00000120,5119910000000120,G6300,S,27316441,507043,+37.0359421,-076.4190767
34198200,00000077,3419820000000077,G6300,S,21602310,2392696,+40.7820130,-074.0607780
34198200,00000062,3419820000000062,G6300,S,21513327,3785767,+40.7476567,-074.1203588
51000000,10000021,5100000010000021,G6300,S,1127987200,4897802,+36.7017206,-083.1301117
21000000,00000184,2100000000000184,G6300,S,678457073,5650116,+37.8492599,-082.8306393
11196500,00001036,1119650000001036,G6300,S,25778531,148538,+38.7471720,-077.4845362
11196500,00001045,1119650000001045,G6300,S,163002258,1181629,+38.8449977,-077.6088461
11196500,00001033,1119650000001033,G6300,S,25221099,207427,+38.7797963,-077.5203102
11196500,00001035,1119650000001035,G6300,S,61721425,3267057,+38.7879811,-077.6323365
11196500,00001039,1119650000001039,G6300,S,47988130,7182228,+38.5451724,-077.3085487
11196500,00001043,1119650000001043,G6300,S,76829368,2281469,+38.6937607,-077.4019780
11196500,00001032,1119650000001032,G6300,S,18251981,216951,+38.6484634,-077.2959226
11196500,00001044,1119650000001044,G6300,S,23513780,23644,+38.6544265,-077.3637321
11196500,00001041,1119650000001041,G6300,S,27087524,453372,+38.6180611,-077.3471965
11196500,00001038,1119650000001038,G6300,S,313360575,2665234,+38.6480237,-077.5013537
11196500,00001042,1119650000001042,G6300,S,27350200,886451,+38.6820664,-077.3115616
11196500,00001034,1119650000001034,G6300,S,26607666,346557,+38.7524011,-077.5660535
11196500,00001031,1119650000001031,G6300,S,19831800,8262144,+38.6408167,-077.2536310
11196500,00001040,1119650000001040,G6300,S,20899818,4076240,+38.6037920,-077.2753565
37000001,00000002,3700000100000002,G6300,S,2427578104,42338267,+34.2604711,-078.6363776
37000001,000000D2,37000001000000D2,G6300,S,2362481840,57584078,+35.4083525,-083.6499868
72720800,00109201,7272080000109201,G6300,S,181973962,21233901,+35.4775138,-081.0270201
54000000,54083002,5400000054083002,G6300,S,4063935161,4068288,+38.5074165,-080.0070210
51197401,RICH1006,51197401RICH1006,G6300,S,173711129,1920718,+37.6083495,-077.2345034
51197401,RICH1003,51197401RICH1003,G6300,S,697592755,7520497,+37.8187703,-077.6153213
51197401,RICH1005,51197401RICH1005,G6300,S,192761068,2488581,+37.6791241,-077.3206525
51197401,RICH1004,51197401RICH1004,G6300,S,149437949,1718973,+37.7529665,-077.4305003
72720800,00109301,7272080000109301,G6300,S,386496623,1644418,+35.4977741,-081.3589318
72720800,00109101,7272080000109101,G6300,S,203236232,647550,+35.4752774,-081.1597316
47395600,00000SCT,4739560000000SCT,G6300,S,1387017170,8052081,+36.7127783,-082.6136268
72060700,00000601,7206070000000601,G6300,S,1109696234,39641656,+36.3981051,-078.0998993
51000000,00400009,5100000000400009,G6300,S,757644845,5031413,+38.5876847,-077.7125608
51000000,00400008,5100000000400008,G6300,S,919240713,4748364,+38.8566449,-077.8809503
37199201,003PTTAD,37199201003PTTAD,G6300,S,137262333,38494,+35.4878204,-077.4525598
37199201,002PTTAD,37199201002PTTAD,G6300,S,126943640,250918,+35.5767002,-077.5263570
37199201,006PTTAD,37199201006PTTAD,G6300,S,88372903,0,+35.5073228,-077.3708588
37199201,001PTTAD,37199201001PTTAD,G6300,S,760411570,2904054,+35.6990303,-077.4015671
37199201,005PTTAD,37199201005PTTAD,G6300,S,23539559,425015,+35.5804345,-077.3417274
37199201,004PTTAD,37199201004PTTAD,G6300,S,20929129,792345,+35.6095751,-077.3590266
37199201,007PTTAD,37199201007PTTAD,G6300,S,530641207,3477121,+35.4868610,-077.2691073
45000000,00000053,4500000000000053,G6300,S,1353232927,28231269,+34.0387394,-081.7325961
45000000,00000054,4500000000000054,G6300,S,547904449,31274858,+34.1945350,-081.5753171
37000001,00000001,3700000100000001,G6300,S,1437494932,2943485,+35.1088815,-078.4155700
28000000,28079001,2800000028079001,G6300,S,1509966878,6411188,+32.7532680,-089.5225675
51000000,10000010,5100000010000010,G6300,S,906392442,10040451,+37.2248813,-078.4329574
45000000,00000071,4500000000000071,G6300,S,1129767313,2859974,+34.1764383,-080.2534916
72057700,00030002,7205770000030002,G6300,S,108384550,1457985,+38.0433383,-085.5600789
72057700,00030003,7205770000030003,G6300,S,569579900,5649558,+37.9445184,-085.7261208
72057700,00030001,7205770000030001,G6300,S,91323889,1286139,+38.0454362,-085.6905258
44197400,000001CN,44197400000001CN,G6300,S,10350535,532919,+41.7868710,-071.4555852
44197400,000001CW,44197400000001CW,G6300,S,43295196,519489,+41.7668397,-071.5172778
44197400,00001SWP,4419740000001SWP,G6300,S,5681523,304809,+41.8014436,-071.4281421
44197400,00001CFP,4419740000001CFP,G6300,S,25589012,949045,+41.8766164,-071.3765142
44197400,00001NOP,4419740000001NOP,G6300,S,7097793,84594,+41.8413044,-071.4182726
44197400,000001CE,44197400000001CE,G6300,S,19751220,3095307,+41.7625355,-071.4341576
44197400,00002DTP,4419740000002DTP,G6300,S,5864722,90137,+41.8275752,-071.4272075
44197400,000001NP,44197400000001NP,G6300,S,14553197,348752,+41.8615872,-071.4568791
44197400,00001BNS,4419740000001BNS,G6300,S,204191288,7846112,+41.9749796,-071.6542257
44197400,00001SEP,4419740000001SEP,G6300,S,8767475,2759715,+41.7956626,-071.4018158
