O,D,VAL
3619820100005002,3619820100005006,260
3619820100005002,3619820100005007,170
3619820100005002,3619820100005008,135
3619820100005002,3619820100005009,255
3619820100005002,3619820100005010,400
3619820100005002,3619820100005011,235
3619820100005002,3619820100005012,110
3619820100005002,3619820100005013,150
3619820100005002,3619820100005016,120
3619820100005002,3619820100005017,180
3619820100005003,3619820100001001,835
3619820100005003,3619820100001002,435
3619820100005003,3619820100001006,135
3619820100005003,3619820100001008,135
3619820100005003,3619820100001009,115
3619820100005003,3619820100001010,500
3619820100005003,3619820100001011,200
3619820100005003,3619820100001012,115
3619820100005003,3619820100002011,325
3619820100005003,3619820100002028,135
3619820100005003,3619820100005001,390
3619820100005003,3619820100005002,515
3619820100005003,3619820100005003,1365
3619820100005003,3619820100005004,290
3619820100005003,3619820100005005,535
3619820100005003,3619820100005006,400
3619820100005003,3619820100005007,315
3619820100005003,3619820100005008,385
3619820100005003,3619820100005009,470
3619820100005003,3619820100005010,730
3619820100005003,3619820100005011,235
3619820100005003,3619820100005012,140
3619820100005003,3619820100005017,150
3619820100005004,3619820100001001,675
3619820100005004,3619820100001002,665
3619820100005004,3619820100001003,160
3619820100005004,3619820100001008,145
3619820100005004,3619820100001010,620
3619820100005004,3619820100001011,130
3619820100005004,3619820100002011,145
3619820100005004,3619820100002013,115
3619820100005004,3619820100002029,105
3619820100005004,3619820100003001,140
3619820100005004,3619820100005001,405
3619820100005004,3619820100005002,255
3619820100005004,3619820100005003,300
3619820100005004,3619820100005004,1135
3619820100005004,3619820100005005,1125
3619820100005004,3619820100005006,275
3619820100005004,3619820100005007,150
3619820100005004,3619820100005008,110
3619820100005004,3619820100005009,140
3619820100005004,3619820100005010,295
3619820100005004,3619820100005011,235
3619820100005004,3619820100005013,220
3619820100005004,3619820100005017,345
3619820100005005,3419820000000068,185
3619820100005005,3619820100001001,1140
3619820100005005,3619820100001002,300
3619820100005005,3619820100001003,140
3619820100005005,3619820100001006,110
3619820100005005,3619820100001007,130
3619820100005005,3619820100001008,440
3619820100005005,3619820100001009,205
3619820100005005,3619820100001010,1115
3619820100005005,3619820100001011,420
3619820100005005,3619820100001012,105
3619820100005005,3619820100002011,310
3619820100005005,3619820100002013,125
3619820100005005,3619820100002026,265
3619820100005005,3619820100002028,185
3619820100005005,3619820100002029,325
3619820100005005,3619820100002030,105
3619820100005005,3619820100002031,180
3619820100005005,3619820100002039,140
3619820100005005,3619820100003001,145
3619820100005005,3619820100005001,500
3619820100005005,3619820100005002,575
3619820100005005,3619820100005003,470
3619820100005005,3619820100005004,165
3619820100005005,3619820100005005,2530
3619820100005005,3619820100005006,560
3619820100005005,3619820100005008,145
3619820100005005,3619820100005009,240
3619820100005005,3619820100005010,755
3619820100005005,3619820100005011,750
3619820100005005,3619820100005013,325
3619820100005005,3619820100005015,255
3619820100005005,3619820100005017,310
3619820100005006,3619820100001001,845
3619820100005006,3619820100001002,445
3619820100005006,3619820100001006,155
3619820100005006,3619820100001007,115
3619820100005006,3619820100001008,230
3619820100005006,3619820100001009,185
3619820100005006,3619820100001010,745
3619820100005006,3619820100001011,330
3619820100005006,3619820100001015,105
3619820100005006,3619820100002011,315
3619820100005006,3619820100002013,135
3619820100005006,3619820100002026,150
3619820100005006,3619820100002027,115
3619820100005006,3619820100002028,130
3619820100005006,3619820100002029,235
3619820100005006,3619820100002031,145
3619820100005006,3619820100002033,105
3619820100005006,3619820100002038,145
3619820100005006,3619820100002040,105
3619820100005006,3619820100003001,190
3619820100005006,3619820100005001,450
3619820100005006,3619820100005002,430
3619820100005006,3619820100005003,530
3619820100005006,3619820100005004,185
3619820100005006,3619820100005005,770
3619820100005006,3619820100005006,1245
3619820100005006,3619820100005007,325
3619820100005006,3619820100005008,210
3619820100005006,3619820100005009,230
3619820100005006,3619820100005010,845
3619820100005006,3619820100005011,455
3619820100005006,3619820100005012,120
3619820100005006,3619820100005013,325
3619820100005006,3619820100005015,235
3619820100005006,3619820100005017,405
3619820100005007,3419820000000068,130
3619820100005007,3619820100001001,705
3619820100005007,3619820100001002,365
3619820100005007,3619820100001008,350
3619820100005007,3619820100001009,120
3619820100005007,3619820100001010,705
3619820100005007,3619820100001011,165
3619820100005007,3619820100002011,195
3619820100005007,3619820100002014,155
3619820100005007,3619820100002023,105
3619820100005007,3619820100002030,120
3619820100005007,3619820100003001,145
3619820100005007,3619820100005001,460
3619820100005007,3619820100005002,110
3619820100005007,3619820100005003,590
3619820100005007,3619820100005004,195
3619820100005007,3619820100005005,605
3619820100005007,3619820100005006,365
3619820100005007,3619820100005007,760
3619820100005007,3619820100005008,270
3619820100005007,3619820100005009,185
3619820100005007,3619820100005010,640
3619820100005007,3619820100005011,255
3619820100005007,3619820100005013,110
3619820100005007,3619820100005015,115
3619820100005007,3619820100005017,270
3619820100005008,3619820100001001,450
3619820100005008,3619820100001008,190
3619820100005008,3619820100001010,215
3619820100005008,3619820100001011,105
3619820100005008,3619820100002011,165
3619820100005008,3619820100003001,110
3619820100005008,3619820100005001,390
3619820100005008,3619820100005002,285
3619820100005008,3619820100005003,510
3619820100005008,3619820100005004,110
3619820100005008,3619820100005005,510
3619820100005008,3619820100005006,180
3619820100005008,3619820100005007,185
3619820100005008,3619820100005008,395
3619820100005008,3619820100005009,540
3619820100005008,3619820100005010,390
3619820100005008,3619820100005011,230
3619820100005008,3619820100005013,160
3619820100005008,3619820100005015,165
3619820100005008,3619820100005017,285
3619820100005009,3619820100001001,565
3619820100005009,3619820100001002,335
3619820100005009,3619820100001007,160
3619820100005009,3619820100001008,300
3619820100005009,3619820100001009,200
3619820100005009,3619820100001010,590
3619820100005009,3619820100001011,235
3619820100005009,3619820100001013,180
3619820100005009,3619820100002011,150
3619820100005009,3619820100002026,115
3619820100005009,3619820100002028,190
3619820100005009,3619820100002037,160
3619820100005009,3619820100005001,475
3619820100005009,3619820100005002,670
3619820100005009,3619820100005003,570
3619820100005009,3619820100005005,770
3619820100005009,3619820100005006,645
3619820100005009,3619820100005007,295
3619820100005009,3619820100005008,145
3619820100005009,3619820100005009,1320
3619820100005009,3619820100005010,755
3619820100005009,3619820100005011,295
3619820100005009,3619820100005013,305
3619820100005009,3619820100005015,155
3619820100005009,3619820100005017,275
3619820100005010,3419820000000068,290
3619820100005010,3619820100001001,1075
3619820100005010,3619820100001002,465
3619820100005010,3619820100001006,150
3619820100005010,3619820100001007,190
3619820100005010,3619820100001008,230
3619820100005010,3619820100001009,370
3619820100005010,3619820100001010,995
3619820100005010,3619820100001011,140
3619820100005010,3619820100001014,135
3619820100005010,3619820100001015,105
3619820100005010,3619820100002011,415
3619820100005010,3619820100002012,150
3619820100005010,3619820100002013,200
3619820100005010,3619820100002014,205
3619820100005010,3619820100002015,105
3619820100005010,3619820100002026,285
3619820100005010,3619820100002027,115
3619820100005010,3619820100002028,325
3619820100005010,3619820100002031,110
3619820100005010,3619820100002038,125
3619820100005010,3619820100005001,520
3619820100005010,3619820100005002,455
3619820100005010,3619820100005003,450
3619820100005010,3619820100005004,205
3619820100005010,3619820100005005,715
3619820100005010,3619820100005006,675
3619820100005010,3619820100005007,525
3619820100005010,3619820100005008,250
3619820100005010,3619820100005009,335
3619820100005010,3619820100005010,1645
3619820100005010,3619820100005011,295
3619820100005010,3619820100005013,145
3619820100005010,3619820100005015,225
3619820100005010,3619820100005017,370
3619820100005011,3419820000000068,115
3619820100005011,3619820100001001,705
3619820100005011,3619820100001002,310
3619820100005011,3619820100001006,280
3619820100005011,3619820100001008,300
3619820100005011,3619820100001010,575
3619820100005011,3619820100001011,175
3619820100005011,3619820100001015,110
3619820100005011,3619820100002011,145
3619820100005011,3619820100002012,135
3619820100005011,3619820100005001,425
3619820100005011,3619820100005002,305
3619820100005011,3619820100005003,200
3619820100005011,3619820100005005,725
3619820100005011,3619820100005006,280
3619820100005011,3619820100005007,180
3619820100005011,3619820100005008,115
3619820100005011,3619820100005009,280
3619820100005011,3619820100005010,300
3619820100005011,3619820100005011,680
3619820100005011,3619820100005012,180
3619820100005011,3619820100005013,250
3619820100005011,3619820100005015,130
3619820100005011,3619820100005017,195
3619820100005012,3419820000000068,110
3619820100005012,3619820100001001,605
3619820100005012,3619820100001002,175
3619820100005012,3619820100001008,195
3619820100005012,3619820100001009,155
3619820100005012,3619820100001010,445
3619820100005012,3619820100001011,180
3619820100005012,3619820100001017,105
3619820100005012,3619820100002011,260
3619820100005012,3619820100002012,180
3619820100005012,3619820100002028,175
3619820100005012,3619820100002038,105
3619820100005012,3619820100005001,185
3619820100005012,3619820100005002,340
3619820100005012,3619820100005003,330
3619820100005012,3619820100005005,525
3619820100005012,3619820100005006,290
3619820100005012,3619820100005008,125
3619820100005012,3619820100005009,160
3619820100005012,3619820100005010,330
3619820100005012,3619820100005011,585
3619820100005012,3619820100005012,485
3619820100005012,3619820100005013,215
3619820100005012,3619820100005017,300
3619820100005013,3419820000000068,160
3619820100005013,3419820000000102,105
3619820100005013,3619820100001001,1315
3619820100005013,3619820100001002,695
3619820100005013,3619820100001003,155
3619820100005013,3619820100001006,185
3619820100005013,3619820100001007,125
3619820100005013,3619820100001008,425
3619820100005013,3619820100001009,285
3619820100005013,3619820100001010,1295
3619820100005013,3619820100001011,255
3619820100005013,3619820100002001,150
3619820100005013,3619820100002007,105
3619820100005013,3619820100002008,105
3619820100005013,3619820100002011,315
3619820100005013,3619820100002014,135
3619820100005013,3619820100002021,105
3619820100005013,3619820100002023,165
3619820100005013,3619820100002026,250
3619820100005013,3619820100002028,210
3619820100005013,3619820100002029,145
3619820100005013,3619820100002030,145
3619820100005013,3619820100002031,125
3619820100005013,3619820100005001,510
3619820100005013,3619820100005002,445
3619820100005013,3619820100005003,530
3619820100005013,3619820100005004,130
3619820100005013,3619820100005005,1025
3619820100005013,3619820100005006,1090
3619820100005013,3619820100005007,150
3619820100005013,3619820100005008,220
3619820100005013,3619820100005009,440
3619820100005013,3619820100005010,645
3619820100005013,3619820100005011,695
